428543058112573440	: my transfer window business is done: http://t.co/ugbe8fepgl via @youtube	64214932
428649499985465345	mood: a espera de ouvir os canticos " is boring!"	339134708
549276609325584385	: "arbitro devia estar envergonhado" http://t.co/tmnqyxp1bi	76695506
430045214045372416	@pedropintotv watched your interview with ... massively deep..you've good interviewing skills..	750218424
575787171870863360	rt @footy_jokes:  right now... http://t.co/xerjd5gcfb	125003027
594977925566435328	primeiro a familia :) parabens  :) http://t.co/ghgtpg6qjg	189073448
649335913298923520	rt @pedrodivaio: je t'aime .  http://t.co/ngh0iihmpy	20428049
598520131187159040	: pai internado outra vez http://t.co/qnok0adb1v	97637425
430630835688321024	rt @record_portugal: inglaterra - : o massagista billy e que deu a palestra http://t.co/wf9e39d0md	1257646542
434242042667859968	rt @joaogrilo123: waat? check what fifa did about !  http://t.co/avuspe9h9j	186721499
418459875451338752	inglaterra -  concorda com o amarelo mostrado a oscar por simulacao http://t.co/ocs7txtwng	19663485
644251617395638272	chelsea goleia para alegria de  http://t.co/bk5dzrlktt	29690355
424353007707635712	 otimista para o jogo com o manchester united - ipressjournal http://t.co/zqa237dkct	617561781
431064433884794880	man city - chelsea: o duplo-pivot de ... http://t.co/pew8rgwke2	23945761
432218102064242688	o chelsea de  conquistou, este sabado, a lideranca da premier league. http://t.co/zm4lag6qy3	36373505
587995235906560000	 quer ter gaitan em londres http://t.co/gdync6fsqg	76695506
608609663995768832	rt @tomgunner14:  on #arsenal..... http://t.co/zrqivm0rev	182829291
544609505158635520	desejo de  cumpriu-se http://t.co/bo6ks2qt7o	29690355
521262374788272128	 recusou duas vezes tornar-se treinador do psg # #psg http://t.co/fkxvavtotb	31594288
660471968634916864	estado islamico reivindica ter abatido o chelsea de .	17980026
576450943627042816	[relvado]  e para renovar http://t.co/ijvv4pkenh #desporto	485975606
559045020112928768	rt @footballfunnys: fair play to  . . . http://t.co/1vjokrw47r	299547840
419765066075217920	rt @record_portugal: benfica - : aquilo que eusebio deixa torna-o imortal http://t.co/uzuzlu4nmy	24726396
505403301265821696	record: : sporting e um adversario dificil:  considera que o chelsea tera de ter m... http://t.co/tzu8bek545	43959578
585186313088950272	rt @footballfunnys:  right now http://t.co/xlqd209ep0	125003027
418262158120869888	no blog fcp para sempre entrevista a  n' o jogo http://t.co/6vrcnossyj	16490124
418483976886845440	rt @h0ranfreehugs: o sotaque do niall a imitar o  e top	271416606
430261319519178752	does"classic"  mean antiquated, antique, old fashioned, out of date?	148813738
430630446364631040	rt @record_portugal: inglaterra - : o massagista billy e que deu a palestra http://t.co/wf9e39d0md	1586087940
424937841940889600	rt @samwallaceindy: mufc fans sing: ', you wanted the job'   waves back at them	461554847
430425552575807488	rt @oldschoolpanini:  (bobby robson's assistant manager - fc barcelona 1997) http://t.co/w1lajvh65u	436889600
559799071524007938	rt @omomani: happy birthday jose #  #cfc http://t.co/htketzthoi	125003027
650368600365232128	rt @__arsenalnews_:  should just bring on mike dean.	261806244
491646223326388224	: estamos prontos para ganhar a premier premier league   # #chelsea http://t.co/u9s9uyaflj	31594288
428296901612830721	rt @record_portugal: real madrid - carlo ancelotti iguala  http://t.co/hgtrsrsyxm	487056592
621305299643797508	rt @lwtkittens: #growingupportuguese cristiano ronaldo and .	22161429
